_id,date,id,url,user,replyCount,retweet_count,source,like_count
63ca7d69dede32b3950a4ded,2023-01-20 02:18:38,1616258874041933824,https://twitter.com/PeoriaBoysBball/status/1616258874041933824,PeoriaBoysBball,0,0,"<a href=""https://platform.gogipper.com"" rel=""nofollow"">Gipper Media, Inc.</a>",0
63ca7d69dede32b3950a4dee,2023-01-20 02:15:40,1616258127552466944,https://twitter.com/oned_loveone/status/1616258127552466944,oned_loveone,0,0,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>",0
63ca7d69dede32b3950a4def,2023-01-20 02:01:55,1616254665603309568,https://twitter.com/Sumitra82083182/status/1616254665603309568,Sumitra82083182,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
63ca7e40c995458cff3a6534,2023-01-20 11:25:26,1616396480532852736,https://twitter.com/aqsamprince13/status/1616396480532852736,aqsamprince13,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
63ca7e40c995458cff3a6535,2023-01-20 11:18:07,1616394639459913730,https://twitter.com/gobigorgohome_x/status/1616394639459913730,gobigorgohome_x,1,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
63ca7e40c995458cff3a6536,2023-01-20 11:13:54,1616393577877364737,https://twitter.com/ck4eeIaJPOf6lUb/status/1616393577877364737,ck4eeIaJPOf6lUb,0,0,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",0
63ca7e40c995458cff3a6537,2023-01-20 11:00:33,1616390218784952322,https://twitter.com/HYBE_AuditionJP/status/1616390218784952322,HYBE_AuditionJP,91,291,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1367
63ca7e40c995458cff3a6538,2023-01-20 10:45:44,1616386487649734657,https://twitter.com/oned_loveone/status/1616386487649734657,oned_loveone,0,0,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>",0
63ca7e40c995458cff3a6539,2023-01-20 10:38:33,1616384682626621440,https://twitter.com/GenderScan/status/1616384682626621440,GenderScan,1,3,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",2
63ca7e40c995458cff3a653a,2023-01-20 10:15:40,1616378920248672256,https://twitter.com/oned_loveone/status/1616378920248672256,oned_loveone,0,0,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>",0
63ca7e40c995458cff3a653b,2023-01-20 10:12:57,1616378239873843200,https://twitter.com/soleiltobio/status/1616378239873843200,soleiltobio,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
63ca7e40c995458cff3a653c,2023-01-20 10:09:58,1616377486107082753,https://twitter.com/Xanara_thvwonie/status/1616377486107082753,Xanara_thvwonie,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
63ca7e40c995458cff3a653d,2023-01-20 09:52:05,1616372986323558401,https://twitter.com/GhostieGGhost/status/1616372986323558401,GhostieGGhost,0,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
63ca7e40c995458cff3a653e,2023-01-20 09:45:43,1616371386678927360,https://twitter.com/oned_loveone/status/1616371386678927360,oned_loveone,0,0,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>",0
63ca7e40c995458cff3a653f,2023-01-20 09:15:43,1616363833211379712,https://twitter.com/oned_loveone/status/1616363833211379712,oned_loveone,0,0,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>",0
63ca7e40c995458cff3a6540,2023-01-20 08:52:32,1616358000532533248,https://twitter.com/maria83315326/status/1616358000532533248,maria83315326,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
